COD_PROVINCIA;NOM_PROVINCIA;COD_CIRCUNSCRIPCION;NOM_CIRCUNSCRIPCION;COD_CANTON;NOM_CANTON;COD_PARROQUIA;NOM_PARROQUIA;EST_PARROQUIA;COD_ZONA;NOM_ZONA;COD_RECINTO;NOM_RECINTO
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;1;KENNEDY;1448;TECNICO SALESIANO DON BOSCO
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;1;KENNEDY;679;ESCUELA JUAN FRANCISCO LEORO VASQUEZ
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;1;KENNEDY;6153;UNIDAD EDUCATIVA AVIACION CIVIL COTAC
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;2;RUMIÑAHUI;309;UNIDAD EDUCATIVA ELOY ALFARO
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;2;RUMIÑAHUI;1215;ESCUELA REPUBLICA DE ITALIA
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;3;DAMMER - LOS ALAMOS;463;INSTITUTO TECNOLÓGICO LOS SHYRIS
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;4;LA LUZ;863;INSTITUCION EDUCATIVA MANUEL ADRIAN NAVARRO
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;5;LAS ACACIAS;3684;UNDAD EDUCATIVA PARTICULAR DE AMERICA MARIA A. CARRILLO DE MATA
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;6;LOS PINOS;423;UNIDAD EDUCATIVA ALMIRANTE NELSON
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;7;COFAVI;1034;UNIDAD EDUCATIVA HIPATIA CARDENAS DE BUSTAMANTE
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;7;COFAVI;302;UNIDAD EDUCATIVA JULIO MARIA MATOVELLE
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7185;KENNEDY;U;8;SANTA LUCIA;3831;COLEGIO MARCO SALAS YEPEZ
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7195;LA CONCEPCION;U;1;LA CONCEPCION;879;UNIDAD EDUCATIVA LOS PINOS
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7195;LA CONCEPCION;U;2;SAN CARLOS;350;UNIDAD EDUCATIVA DIARIO EL COMERCIO
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7195;LA CONCEPCION;U;3;AEROPUERTO;328;UNIDAD EDUCATIVA ROSARIO GONZALEZ DE MURILLO
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7195;LA CONCEPCION;U;3;AEROPUERTO;364;UNIDAD EDUCATIVA FISCAL FUERZA AEREA ECUATORIANA N1-FAE
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7195;LA CONCEPCION;U;4;EL ROSARIO;838;COLEGIO PARTICULAR BRIGHAM YOUNG SCHOOL
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7215;MARISCAL SUCRE;U;1;MARISCAL SUCRE;245;UNIDAD EDUCATIVA PEDRO PABLO BORJA 2
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7215;MARISCAL SUCRE;U;2;LA FLORESTA;171;UNIVERSIDAD POLITECNICA SALESIANA NORTE
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7215;MARISCAL SUCRE;U;2;LA FLORESTA;5152;UNIDAD EDUCATIVA MANUELA CAÑIZARES - LA FLORESTA
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7215;MARISCAL SUCRE;U;2;LA FLORESTA;525;ESCUELA QUINTILIANO SANCHEZ
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7220;PONCEANO;U;1;PONCEANO;280;ESCUELA DE EDUCACIÓN BÁSICA SIXTO DURÁN BALLEN
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7220;PONCEANO;U;1;PONCEANO;5256;SAINT PATRICK SCHOOL
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7220;PONCEANO;U;2;PONCEANO ALTO;335;CENTRO EDUCATIVO LICEO ALBORADA
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7220;PONCEANO;U;3;LA OFELIA;345;ESCUELA FISCAL ROBERTO ARREGUI MOSCOSO
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7220;PONCEANO;U;3;LA OFELIA;274;ESCUELA JUAN R FIGUEROA
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7235;RUMIPAMBA;U;1;RUMIPAMBA;1196;UNIDAD EDUCATIVA BORJA 3 CAVANIS
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7235;RUMIPAMBA;U;1;RUMIPAMBA;901;UNIDAD EDUCATIVA PARTICULAR SAGRADOS CORAZONES DE RUMIPAMBA
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7235;RUMIPAMBA;U;1;RUMIPAMBA;694;UNIVERSIDAD TECNOLOGICA EQUINOCCIAL
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7235;RUMIPAMBA;U;2;GRANDA CENTENO;6209;SEDE SOCIAL IESS
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7235;RUMIPAMBA;U;3;QUITO TENNIS;307;UNIDAD EDUCATIVA LICEO POLICIAL
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7235;RUMIPAMBA;U;4;SAN GABRIEL;239;COLEGIO SAN GABRIEL
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7245;SAN ISIDRO DEL INCA;U;1;SAN ISIDRO DEL INCA;871;"UNIDAD EDUCATIVA FISCOMISIONAL""PEDRO LUIS CALERO"""
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7245;SAN ISIDRO DEL INCA;U;2;AMAGASI;5271;UNIDAD EDUCATIVA HONTANAR
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7245;SAN ISIDRO DEL INCA;U;3;LA QUINTANA;880;UNIDAD EDUCATIVA PARTICULAR FRANCIS BACON
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7245;SAN ISIDRO DEL INCA;U;4;LOS ALAMOS;874;UNIDAD EDUCATIVA LETORT
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7245;SAN ISIDRO DEL INCA;U;5;SOLCA;877;COLEGIO CAMILO PONCE ENRIQUEZ
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7250;SAN JUAN;U;1;SAN JUAN;167;COLEGIO DIEZ DE AGOSTO
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7250;SAN JUAN;U;2;BARRIO LARREA;277;COLEGIO SIMON BOLIVAR
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7250;SAN JUAN;U;3;EL PLACER - EL TEJAR;866;UNIDAD EDUCATIVA RAFAEL LARREA ANDRADE
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7250;SAN JUAN;U;4;LA AMERICA;839;INSTITUTO NACIONAL MEJIA
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7250;SAN JUAN;U;4;LA AMERICA;682;INSTITUTO NACIONAL MEJIA BLOQUE 2
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7250;SAN JUAN;U;4;LA AMERICA;301;UNIDAD EDUCATIVA CARDENAL DE LA TORRE - SAN JUAN
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7250;SAN JUAN;U;5;MIRAFLORES BAJO;1023;COLEGIO FRANCISCO FEBRES CORDERO LA SALLE
17;PICHINCHA;1;CIRCUNSCRIPCIÓN 1 CENTRO-NORTE;60;QUITO;7250;SAN JUAN;U;6;TOCTIUCO;667;COLEGIO NACIONAL PICHINCHA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;1;CHIMBACALLE;249;UNIDAD EDUCATIVA PEREZ PALLAREZ
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;1;CHIMBACALLE;174;COLEGIO TECNICO HUMANISTICO EXPERIMENTAL QUITO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;1;CHIMBACALLE;178;COLEGIO NUESTRA SEÑORA DE FATIMA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;1;CHIMBACALLE;6206;ESTACION DEL TREN CHIMBACALLE
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;2;ALPAHUASI;177;ESCUELA JORGE ESCUDERO MOSCOSO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;3;LA MEXICO;1114;ESCUELA SANTA TERESITA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;4;LOS ANDES;3789;CENTRO DE EDUCACION INICAL REPUBLICA DE GUATEMALA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;5;LULUNCOTO;353;ESCUELA JESUS MARIA YEPEZ
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;6;PIO XII;243;INSTITUCIÓN EDUCATIVA JUAN PIO MONTUFAR
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5015;CHIMBACALLE;U;6;PIO XII;166;CENTRO EDUCATIVO INTEGRAL OSCAR EFREN REYES
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;1;CHILLOGALLO;1400;UNIDAD EDUCATIVA PARTICULAR PEDRO TRAVESARI
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;1;CHILLOGALLO;568;INSTITUCION EDUCATIVA PARTICULAR NAVAL ALMIRANTE HOWARD
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;1;CHILLOGALLO;317;ACADEMIA MILITAR GENERAL MIGUEL ITURRALDE
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;1;CHILLOGALLO;5308;INSTITUCIÓN EDUCATIVA FISCOMISIONAL JUAN PABLO II FE Y ALEGRIA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;1;CHILLOGALLO;320;UNIDAD EDUCATIVA RINCON DEL SABER
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;1;CHILLOGALLO;6075;FUNDEPORTE PARQUEADERO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;1;CHILLOGALLO;6208;UNIDAD EDUCATIVA GANDHI
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;2;BUENA VENTURA;310;UNIDAD EDUCATIVA FISCAL BUENA VENTURA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;3;EL TRANSITO;344;UNIDAD EDUCATIVA JULIO TOBAR DONOSO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;4;SAN LUIS;314;UNIDAD EDUCATIVA LUIS FELIPE BORJA DEL ALCAZAR
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;5;SANTA MARTHA;3678;ESCUELA DE EDUCACIÓN BÁSICA JORGE ROMERO PINTO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;6;VENCEREMOS;5108;PROYECTO SALESIANO CENTRO DE REFERENCIA MI PATIO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5260;CHILLOGALLO;U;89;VOTO EN CASA;0;
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5535;LA LIBERTAD;U;1;LA LIBERTAD;881;UNIDAD EDUCATIVA DANIEL ENRIQUE PROAÑO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5535;LA LIBERTAD;U;1;LA LIBERTAD;1244;UNIDAD EDUCATIVA ENRIQUE PROAÑO BLOQUE 2
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5535;LA LIBERTAD;U;1;LA LIBERTAD;433;ESCUELA DE EDUCACIÓN BASICA GONZALO CORDERO CRESPO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5535;LA LIBERTAD;U;2;LA CANTERA;3660;ESCUELA GENERAL OLEARY
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5535;LA LIBERTAD;U;3;LA ERMITA;5082;CENTRO EDUCATIVO COMUNITARIO AMAWTA RIKCHARI
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5535;LA LIBERTAD;U;4;LOS LIBERTADORES;3790;ESCUELA DE EDUCACION GENERAL BASICA ARMADA NACIONAL
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;1;LA MAGDALENA;922;COLEGIO TECNICO SAN JOSE
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;1;LA MAGDALENA;490;UNIDAD EDUCATIVA PAULO VI
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;1;LA MAGDALENA;1026;INSTITUCION EDUCATIVA FISCAL BENITO JUAREZ
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;1;LA MAGDALENA;1538;ESCUELA DE EDUCACION BASICA ROBERTO CRUZ
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;2;EL PINTADO;1192;ESCUELA ESTADOS UNIDOS DE NORTE AMERICA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;3;LA ATAHUALPA;917;"UNIDAD EDUCATIVA PARTICULAR "" SAN JOSE-LA SALLE"""
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;4;LOS DOS PUENTES;1533;COLEGIO PENSIONADO TARQUI
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;5;PRIMERO DE MAYO;1017;ESCUELA JUAN GENARO JARAMILLO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;5;PRIMERO DE MAYO;1014;COLEGIO AMAZONAS
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;6;VILLAFLORA;497;UNIDAD EDUCATIVA PARTICULAR FERNANDEZ SALVADOR VILLAVICENCIO PONCE
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;5540;LA MAGDALENA;U;6;VILLAFLORA;1121;UNIDAD EDUCATIVA PARTICULAR SANTA DOROTEA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;1;CENTRO HISTORICO;546;UNIDAD EDUCATIVA PARTICULAR SAN ANDRES
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;1;CENTRO HISTORICO;539;COLEGIO LA PROVIDENCIA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;1;CENTRO HISTORICO;1201;UNIDAD EDUCATIVA PARTICULAR SAN PEDRO PASCUAL
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;1;CENTRO HISTORICO;565;UNIDAD EDUCATIVA SAN FERNANDO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;1;CENTRO HISTORICO;1056;UNIDAD EDUCATIVA SAGRADOS CORAZONES CENTRO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;2;DON BOSCO;179;UNIDAD EDUCATIVA DON BOSCO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;2;DON BOSCO;571;UNIDAD EDUCATIVA HERMANO MIGUEL LA SALLE
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;3;LA LOMA;872;COLEGIO MUNICIPAL FERNANDEZ MADRID
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;3;LA LOMA;598;UNIDAD EDUCATIVA MUNICIPAL ANTONIO JOSE DE SUCRE
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;3;LA LOMA;1349;ESCUELA JORGE WASHIGTON
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;3;LA LOMA;3787;JARDIN MARÍA MONTESORÍ
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;4;LA VICTORIA;691;ESCUELA ROSA ZARATE
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;4;LA VICTORIA;1374;COLEGIO DARIO GUEVARA MAYORGA BLOQUE 2
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;4;LA VICTORIA;875;ESCUELA GENERAL ARTIGAS BLOQUE 1
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;4;LA VICTORIA;1381;ESCUELA GENERAL ARTIGAS BLOQUE 2
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;5;PANECILLO;3786;JARDIN DE INFANTES INTI RAYMI
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;6;RECOLETA;876;UNIDAD EDUCATIVA FISCAL 10 DE AGOSTO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;6;RECOLETA;672;ESCUELA ALEJANDRO CARDENAS
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7140;CENTRO HISTORICO;U;89;VOTO EN CASA;0;
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7155;CHILIBULO;U;1;CHILIBULO;489;COLEGIO REPUBLICA DE IRAK
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7155;CHILIBULO;U;2;CUARTEL MARISCAL SUCRE;272;COLEGIO MILITAR ABDON CALDERON
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7155;CHILIBULO;U;3;LA SANTIAGO;254;UNIDAD EDUCATIVA QUITO SUR
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7155;CHILIBULO;U;4;MAGDALENA ALTA;3830;ESCUELA PATRICIO ESPINOZA BERMEO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7155;CHILIBULO;U;5;MAGDALENA BAJA;419;UNIDAD EDUCATIVA SAGRADO CORAZÓN DE JESÚS
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7155;CHILIBULO;U;6;SAN JOSE DE CHILIBULO;995;UNIDAD EDUCATIVA ANGEL MODESTO PAREDES
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7155;CHILIBULO;U;7;YAGUACHI;3683;ESCUELA JOSE DE ANTEPARA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7165;GUAMANI;U;1;GUAMANÍ;247;UNIDAD EDUCATIVA MUNICIPAL OSWALDO LOMBEIDA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7165;GUAMANI;U;1;GUAMANÍ;6132;UNIDAD EDUCATIVA JULIO E. MORENO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7165;GUAMANI;U;2;NUEVA AURORA;251;ESCUELA FISCAL MIXTA NUEVA AURORA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7165;GUAMANI;U;3;PLAN VICTORIA;393;ESCUELA CARLOS GUERRA BOADA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7165;GUAMANI;U;4;JOSE PERALTA;444;CENTRO EDUCATIVO COMUNITARIO MUYU KAWSAY
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7165;GUAMANI;U;5;MATILDE ALVAREZ;1468;UNIDAD EDUCATIVA TECNICA VIDA NUEVA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7165;GUAMANI;U;6;TURUBAMBA DE MONJAS;427;ESCUELA MARIA ISABEL RUILOVA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7190;LA ARGELIA;U;1;LA ARGELIA;352;COLEGIO GONZALO ESCUDERO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7190;LA ARGELIA;U;2;EL MIRADOR - SANTA ROSA;332;UNIDAD EDUCATIVA CAPITAN ALFONSO ARROYO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7190;LA ARGELIA;U;3;LUCHA DE LOS POBRES - GUAJALO;1474;COLEGIO JAVIER FRANCISCO SALAZAR
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7190;LA ARGELIA;U;4;ORIENTE QUITEÑO;1042;ESCUELA DE EDUCACIÓN BÁSICA VICENTE AURELIO CRESPO OCHOA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7190;LA ARGELIA;U;5;SAN MARTIN;1398;ESCUELA DE EDUCACION BASICA NICOLAS GUILLEN
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7200;LA ECUATORIANA;U;1;LA ECUATORIANA;962;UNIDAD EDUCATIVA FEDERICO GARCIA LORCA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7200;LA ECUATORIANA;U;1;LA ECUATORIANA;6141;ESCUELA GALO VELA ALVAREZ
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7200;LA ECUATORIANA;U;2;2 DE FEBRERO;168;UNIDAD EDUCATIVA ANTONIO NARIÑO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7200;LA ECUATORIANA;U;3;LAS ORQUIDEAS;241;UNIDAD EDUCATIVA ARTURO BORJA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7200;LA ECUATORIANA;U;4;LAS ORQUIDEAS ALTAS;432;UNIDAD EDUCATIVA PRIMICIAS DE LA CULTURA DE QUITO
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7200;LA ECUATORIANA;U;5;MANUELA SAENZ;3646;ESCUELA DE EDUCACION BASICA ERNESTO CHE GUEVARA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7200;LA ECUATORIANA;U;6;NUEVOS HORIZONTES;435;INSTITUCION EDUCATIVA SANTA CRUZ DE LA PROVIDENCIA FE Y ALEGRIA
17;PICHINCHA;2;CIRCUNSCRIPCIÓN 2 CENTRO-SUR;60;QUITO;7205;LA FERROVIARIA;U;1;LA FERROVIARIA;998;COLEGIO TECNICO VICENTE ROCAFUERTE
